product_id,product_name,product_ref,product_price,data_scrapy
12441301,And Now This, Men's Skinny-Fit Stretch Jeans,"$49.50
		                                                                                    



Sale $34.65",2022-04-06 20:43:18
13823903,COTTON ON, Men's Relaxed Tapered Jeans,$59.99,2022-04-06 20:43:18
13436411,INC International Concepts," Men's Slim-Straight Fit Destroyed Jeans, Created for Macy's ","$79.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
13462636,And Now This, Men's Distressed Slim-Fit Ditmas Jeans,"$49.50
		                                                                                    



Sale $34.65",2022-04-06 20:43:18
11559216,Polo Ralph Lauren, Men's Sullivan Slim Stretch Jeans,$98.50,2022-04-06 20:43:18
13541326,Levi's, Men's 501 Original Jeans,"$79.50
		                                                                                    



Sale $55.65",2022-04-06 20:43:18
13060015,Levi's, Men's Tapered Carpenter Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
13136812,INC International Concepts," Men's Skinny-Fit Cargo Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
10676403,INC International Concepts," Men's Slim Straight-Leg Jeans, Created for Macy's ","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
9561038,Polo Ralph Lauren, Men's Sullivan Slim Graphic Jeans,$125.00,2022-04-06 20:43:18
12542942,And Now This, Men's Straight-Fit Stretch Jeans,"$49.50
		                                                                                    



Sale $34.65",2022-04-06 20:43:18
13427083,Sun + Stone," Men's Riley Joggers, Created for Macy's ","$60.00
		                                                                                    



Sale $36.00",2022-04-06 20:43:18
12190793,Levi's, Men's 505™ Regular Fit Straight Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
10903942,INC International Concepts," Men's Slim Straight Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
12038317,Lazer, Men's Comfort Flex Short,"$29.50
		                                                                                    



Sale $22.13",2022-04-06 20:43:18
13136813,INC International Concepts," Men's Tapered-Fit Sky Bleach Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
11531325,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
1450602,Levi's, Men's Big & Tall 501 Original Fit Stretch Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
10677739,Naked & Famous Denim, Men's Weird Guy - Nightshade Stretch Selvedge Jeans,$160.00,2022-04-06 20:43:18
10676398,INC International Concepts," Men's Rockford Boot Cut Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
12089752,Lazer, Men's Straight-Fit Stretch Jean,"$54.00
		                                                                                    



Now $32.40",2022-04-06 20:43:18
13367656,INC International Concepts," Men's Skinny-Fit White Jeans, Created for Macy's ","$79.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
12962997,GUESS, Men's Eco Skinny-Fit Pintucked Moto Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-06 20:43:18
11006806,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
12102604,Levi's, Men's 501 Original Fit Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
6657134,Polo Ralph Lauren, Men's Big & Tall Hampton Relaxed Straight Jeans,$110.00,2022-04-06 20:43:18
11302266,Lazer, Men's Straight-Fit Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
13140688,INC International Concepts," Men's Cal Slim Straight Fit Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
11006807,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
13936211,GUESS, Men's Slim Tapered Eco Jeans,$108.00,2022-04-06 20:43:18
12441300,And Now This, Men's Slim-Fit Stretch Jeans,"$49.50
		                                                                                    



Sale $34.65",2022-04-06 20:43:18
11400002,Lazer, Men's 5 Pocket Knit Skinny Denim Jean,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
12161946,Lazer, Men's Slim-Fit Stretch Jean,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
11559231,Polo Ralph Lauren, Men's Sullivan Slim Stretch Jeans,$98.50,2022-04-06 20:43:18
12415052,Michael Kors, Men's Light Wash Parker Jeans,$98.00,2022-04-06 20:43:18
12035556,Lazer, Men's Slim-Fit Stretch Jean,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
12834805,Heroes Motors, Men's Super Slim Fit Jeans,"$119.00
		                                                                                    



Sale $71.40",2022-04-06 20:43:18
12441304,And Now This, Men's Skinny-Fit Stretch Jeans,"$49.50
		                                                                                    



Sale $34.65",2022-04-06 20:43:18
11006870,Lazer, Men's Slim-Fit Stretch Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
13925859,Reason, Men's Mulberry Moto Denim Jeans,$59.00,2022-04-06 20:43:18
297826,Levi's, Men's 527™ Slim Bootcut Fit Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
13891042,Calvin Klein, Men's Slim-Straight-Fit Organic Jeans,"$79.50
		                                                                                    



Now $26.93",2022-04-06 20:43:18
12089753,Lazer, Men's Straight-Fit Stretch Jean,"$48.00
		                                                                                    



Now $28.80",2022-04-06 20:43:18
12917583,Lazer, Men's Straight-Fit Stretch Jeans,"$54.00
		                                                                                    



Now $32.40",2022-04-06 20:43:18
11506507,DKNY," Men's Bedford Slim, Straight Jeans ","$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
12329857,Levi's, Men's 505 Regular Fit Eco Performance Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
12483437,Sun + Stone," Men's Jeff Straight-Fit Jeans, Created for Macy's ","$50.00
		                                                                                    



Sale $30.00",2022-04-06 20:43:18
1439119,Levi's, Men's Big & Tall 505™ Original-Fit Jeans,"$69.50
		                                                                                    



Sale $48.65",2022-04-06 20:43:18
13731640,Sanctuary, Men's Slim-Fit Jeans,"$129.00
		                                                                                    



Now $43.93",2022-04-06 20:43:18
10676401,INC International Concepts," Men's Skinny Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
13136814,INC International Concepts," Men's Skinny-Fit Cargo Jeans, Created for Macy's","$79.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
11469168,GUESS, Men's Slim Tapered Jeans,$98.00,2022-04-06 20:43:18
10676406,INC International Concepts," Men's Tapered Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
12483438,Sun + Stone," Men's Landis Straight-Fit Jeans, Created for Macy's ","$50.00
		                                                                                    



Sale $30.00",2022-04-06 20:43:18
12700735,COTTON ON, Men's Relaxed Tapered Jeans,$49.99,2022-04-06 20:43:18
13140689,INC International Concepts," Men's Wes Tapered Fit Jeans, Created for Macy's","$69.50
		                                                                                    



Sale $39.99",2022-04-06 20:43:18
12901837,INC International Concepts," Men's Skinny-Fit Jeans, Created for Macy's","$79.50
		                                                                                    



Now $39.75",2022-04-06 20:43:18
13130597,GUESS, Men's Skinny Fit Coated Jeans,"$128.00
		                                                                                    



Now $76.80",2022-04-06 20:43:18
13243672,GUESS, Men's Slim-Tapered Fit Destroyed Jeans  ,"$128.00
		                                                                                    



Now $76.80",2022-04-06 20:43:18
12675745,Sanctuary, Men's Skinny-Fit Denim Pants,"$129.00
		                                                                                    



Now $43.93",2022-04-06 20:43:18
11006885,Lazer, Men's Skinny Jeans,"$39.50
		                                                                                    



Sale $29.63",2022-04-06 20:43:18
12411357,Levi's, Men's 511 Slim Fit Eco Performance Jeans,"$69.50
		                                                                                    


Sale $41.70 
- 48.65",2022-04-06 20:43:18
12949432,Lazer, Men's Loose-Fit Rigid Jeans,"$54.00
		                                                                                    



Now $32.40",2022-04-06 20:43:18
